id,prediction
0,0.6441336991524874
1,0.7664782650435107
2,0.5077293893578531
3,0.8716501868196643
4,0.7277099576772812
5,0.7643683940071838
6,0.5663100199426627
7,0.5425786586635059
8,0.1000213268073784
9,0.8653995240929709
10,0.7056476996558635
11,0.5621822606289132
12,0.9286128680880584
13,0.6317294816633923
14,0.84880809590238
15,0.8977135820167339
16,0.28166774663332284
17,0.9065021735704709
18,0.8968770683418792
19,0.29892682814328947
20,0.8866056442491784
21,0.6382458162047518
22,0.490954343192247
23,0.625958113919279
24,0.6185278579567384
25,0.7762024227844101
26,0.8695308510385782
27,0.8741908262503462
28,0.5463481944743552
29,0.744467164198267
30,0.5022421070923775
31,0.7370722981392106
32,0.6808183507129435
33,0.2831249597826681
34,0.7691635958192119
35,0.7270933624422665
36,0.7312470787120791
37,0.4751232490564918
38,0.6045560301530096
39,0.6034563295060194
40,0.6143509514234214
41,0.3866018265422613
42,0.2631687234451675
43,0.4631655100639383
44,0.476837103916116
45,0.7203355179039577
46,0.7520814067682101
47,0.2966935437567984
48,0.8952575998070308
49,0.6707258557289275
50,0.5077565879684005
51,0.46502689290549504
52,0.6078369767910414
53,0.4044096631339796
54,0.6797647305188054
55,0.6711726946114914
56,0.47147611508360554
57,0.9302875781407702
58,0.5540469129774863
59,0.566378379209711
60,0.8086163857349763
61,0.9234822566962279
62,0.31166515619916313
63,0.3635909371151574
64,0.5124247783410126
65,0.4363363367877107
66,0.7104239853881953
67,0.47926729774043564
68,0.3913208616790102
69,0.5036421947126494
70,0.6083266893813788
71,0.8273925811424164
72,0.678893646279724
73,0.4558644457939646
74,0.8312758679796421
75,0.5768783041252904
76,0.2547744904648082
77,0.6627231196822166
78,0.6353339095971988
79,0.7973072811662163
80,0.42173581296644197
81,0.7615113741560443
82,0.608955793096654
83,0.7514600201255647
84,0.7484639860085716
85,0.3580112842869118
86,0.5475519009238994
87,0.24864272188221645
88,0.7483650776709234
89,0.2555536056828596
90,0.2142686501452142
91,0.1244069646953849
92,0.477220916655126
93,0.9144364815097737
94,0.8088330907722896
95,0.725981100832167
96,0.21402389631222551
97,0.5839977243423702
98,0.8410570701491711
99,0.6405006069945922
100,0.5496058937272686
101,0.649994072834248
102,0.8873954840923151
103,0.32694120301406615
104,0.801850163048951
105,0.8399740464560703
106,0.6514947124611487
107,0.7819278783364927
108,0.56765786041269
109,0.38532313676805263
110,0.6250885288507119
111,0.8054166045818774
112,0.41508896388275085
113,0.40890123315466553
114,0.4088166950882383
115,0.8313680573719436
116,0.774150914252695
117,0.25570783275410736
118,0.4299461865906519
119,0.22615750296973292
120,0.4531840944774996
121,0.8280725883812924
122,0.47661628904342374
123,0.4791601620435806
124,0.6000362933985607
125,0.8138652994782242
126,0.8145351859233992
127,0.3003568671053497
128,0.7967494820870645
129,0.410574150989629
130,0.860338313450091
131,0.8399625539021232
132,0.7369888342259501
133,0.1664708826838823
134,0.5565423078680746
135,0.7523270092702107
136,0.6038253705487135
137,0.8452809104157608
138,0.5751252123312376
139,0.7932196641117678
140,0.7852987380741828
141,0.7503294074231669
142,0.3054852280714562
143,0.6056430918428596
144,0.6104396675049446
145,0.3581130173452205
146,0.8979172542418958
147,0.8835447937498417
148,0.28239857999292634
149,0.6992363580947621
150,0.40202312887120684
151,0.4091764734516077
152,0.5515243429204411
153,0.39950004817680856
154,0.4006143769641088
155,0.7719405704072332
156,0.3539934766626912
157,0.801288215333195
158,0.739471379390431
159,0.582270069179968
160,0.540391572826395
161,0.2502305619541577
162,0.7094475566589792
163,0.6548621023532754
164,0.5169146312196572
165,0.5709337515578293
166,0.8447783476416113
167,0.1911971946836547
168,0.6565300863986476
169,0.7038359231833772
170,0.7484762167202893
171,0.38752491275015194
