id,prediction
0,0.6530557041776608
1,0.7345444716726743
2,0.48966404831282756
3,0.7320012326512764
4,0.728079033450611
5,0.7880473631416822
6,0.5822834046870694
7,0.5192510496112824
8,0.32811926540506803
9,0.8158214746296277
10,0.6892641696921604
11,0.5289417736003221
12,0.9036517883301237
13,0.553132399900778
14,0.8001097284460756
15,0.8782041518214788
16,0.3182058835725512
17,0.8812738147485997
18,0.8174438606978902
19,0.4449713656137867
20,0.8319086548419178
21,0.6009383402708024
22,0.5857421301656787
23,0.5642039469477965
24,0.49606222264254246
25,0.7166941307268438
26,0.8676897628536479
27,0.8752100689598151
28,0.5922858600680717
29,0.6878418101460914
30,0.5700447848804163
31,0.7250370954241468
32,0.8048705399657664
33,0.43728891788394003
34,0.6259546592841975
35,0.5700625364482234
36,0.7089886161534393
37,0.610456216690173
38,0.5813629304647661
39,0.5809328159665085
40,0.6134221670218148
41,0.4270724141252772
42,0.31227994918940316
43,0.43117095709268294
44,0.49406319264440934
45,0.6624590562853934
46,0.7071289238981123
47,0.277234611030871
48,0.8873026500001413
49,0.6222264501980358
50,0.5608094552834799
51,0.43528076578416147
52,0.5301392384816394
53,0.4677524739379307
54,0.7282916803715384
55,0.6947741166380615
56,0.5477093423762442
57,0.9146994911593658
58,0.5660701199557328
59,0.5983916035532477
60,0.7823457829031744
61,0.8744930273906518
62,0.4225611708174555
63,0.40966469132588257
64,0.33343521388295205
65,0.5439659977437097
66,0.7408432504103488
67,0.48329803578699065
68,0.38809614456545055
69,0.638530286750743
70,0.5890409773822676
71,0.8141291195621548
72,0.49548764461095973
73,0.46721105457980344
74,0.7231604422712767
75,0.5559432876923468
76,0.28639142045070126
77,0.6141104498232275
78,0.61640981392463
79,0.7743954273293825
80,0.4507352406952037
81,0.7779285007207212
82,0.6583877976142097
83,0.7518148482114408
84,0.7461223960593233
85,0.46050828326651727
86,0.5477362062797759
87,0.36024045238990987
88,0.7310307104254863
89,0.3200184679757024
90,0.3128165611303575
91,0.3593224091528353
92,0.47008594082628063
93,0.8950343930729903
94,0.8528666035537924
95,0.7002938298708583
96,0.3183306452395739
97,0.6131761914617261
98,0.8029635501460278
99,0.6294221900204344
