id,prediction
0,0.6540818871499546
1,0.7577732614960062
2,0.5345684622713947
3,0.8813054880221035
4,0.7495378114924728
5,0.7789473244184048
6,0.5747045703966577
7,0.5050936401559579
8,0.13170571717429433
9,0.8622940344943428
10,0.6880825850401768
11,0.5972960203740078
12,0.9192385370364204
13,0.5430448166843481
14,0.819616830741215
15,0.8858295730232699
16,0.312377983286605
17,0.8994483714135881
18,0.8151233137085566
19,0.42313108083148376
20,0.8519743501510005
21,0.6184563768276289
22,0.4919581035107163
23,0.5955662146159699
24,0.5620529713228324
25,0.7788447604681652
26,0.8760848666800491
27,0.8287232717170234
28,0.5571728040440965
29,0.7548373464484165
30,0.5727970981331948
31,0.7287717259718468
32,0.6960817922002994
33,0.31529623637113013
34,0.737552252763679
35,0.6656580498673004
36,0.7388578364701522
37,0.45761083584922263
38,0.5474825285269578
39,0.5827084665258263
40,0.6330852735924736
41,0.4328174433754289
42,0.30393075923128376
43,0.4175677618304631
44,0.46929305898791357
45,0.7238222612763835
46,0.7415169509882
47,0.2582400318477652
48,0.8976197487783373
49,0.6617588800354747
50,0.5406525105063329
51,0.3992890874245128
52,0.6037534625726334
53,0.4419838503881225
54,0.7205193788794265
55,0.7028486233248804
56,0.5388501283570322
57,0.9314243388112966
58,0.5290572036842309
59,0.5922330561899505
60,0.7929216413765183
61,0.8914050867107488
62,0.31180405956540397
63,0.3956039528351735
64,0.4030371635765395
65,0.43348752444905997
66,0.7112979401416261
67,0.5471630119421552
68,0.2843452589483032
69,0.49400130693320127
70,0.6044861552841585
71,0.8242667841723242
72,0.6254467922748965
73,0.4950379308945925
74,0.8041027950350909
75,0.5700009596309583
76,0.2710178651579001
77,0.6722007362893095
78,0.6087572572266613
79,0.7650839445131625
80,0.45389771567948617
81,0.7715130082169198
82,0.6278375659437126
83,0.765527586827207
84,0.7805955370308901
85,0.3485258008140762
86,0.5292822013221559
87,0.32205925182307815
88,0.745552422015794
89,0.27564414203280235
90,0.2159947935934794
91,0.18881662526261309
92,0.5015607116448849
93,0.9128989285612784
94,0.8629340905608776
95,0.7008285252495197
96,0.2189098730577308
97,0.6060116264242054
98,0.7955568527028404
99,0.6455463919221858
100,0.5875078832798998
101,0.7060256587799199
102,0.8866296112168679
103,0.33757020256324183
104,0.8049811661266708
105,0.8087976363262753
106,0.6880376192005865
107,0.8013323051162924
108,0.5396042560889147
109,0.4603617241173306
110,0.6509789661062437
111,0.8080676123667259
112,0.38823512535227345
113,0.36891625648329357
114,0.47529237515292677
115,0.8412134593746372
116,0.7679013108676557
117,0.26998682498176774
118,0.4270571219899445
119,0.2599843958254552
120,0.48285132195027614
121,0.8214868556312653
122,0.5554221238198433
123,0.46152025730333157
124,0.5138535934949741
125,0.7933635604159894
126,0.8069813993526699
127,0.36924004877587463
128,0.7634309848617156
129,0.372837926395256
130,0.9329779548334249
131,0.8200048743502437
132,0.7229895023282914
133,0.22475114340380778
134,0.5267333922006617
135,0.7507790667049927
136,0.6097356344658594
137,0.8173842875797066
138,0.5506241409045032
