id,prediction
0,0.7019427013373453
1,0.7619545539153778
2,0.48225944222658523
3,0.8612535575851314
4,0.7260842889186325
5,0.7690977204181174
6,0.5948009889124457
7,0.5095476944314609
8,0.13362435393435193
9,0.9182087362474076
10,0.6953107753516672
11,0.5777492413974786
12,0.9211541305332154
13,0.5351447271033279
14,0.8343071726682342
15,0.8925506905709777
16,0.2939055010579685
17,0.8793944175634159
18,0.8431560757052816
19,0.4191332150176834
20,0.8610795871241652
21,0.5829076755108793
22,0.4428103330097626
23,0.5910831748985527
24,0.5590355116233646
25,0.7768686235784604
26,0.8674134593276046
27,0.8656671743007657
28,0.5445962556797497
29,0.7595174579092733
30,0.5661492082828162
31,0.7223244057287912
32,0.6643688512668603
33,0.22516821577208607
34,0.7564772458022845
35,0.6701685847959105
36,0.743998785980111
37,0.47982369860334273
38,0.586709044578999
39,0.5758698379089023
40,0.628691090702342
41,0.42574425010543526
42,0.3271106889992367
43,0.4117253583644008
44,0.5040236251565193
45,0.7022743691862996
46,0.7420383429495786
47,0.23853225587498159
48,0.895363029329659
49,0.6472089870418721
50,0.5343825638917904
51,0.42776338268980313
52,0.5972839843882694
53,0.4711543117634547
54,0.6974261882152533
55,0.703370998587041
56,0.5533999376560983
57,0.9284395476384781
58,0.5524614508000973
59,0.5820981750399653
60,0.7939834185171546
61,0.8865805180692431
62,0.34481634116668675
63,0.3640758681932244
64,0.20259329646237403
65,0.483778172809217
66,0.725130617823461
67,0.5337734053249342
68,0.28752218352508385
69,0.5578311562404045
70,0.6081762963111114
71,0.818599112151412
72,0.6287692172150753
73,0.4347999888564856
74,0.7908021237056666
75,0.5451035973281685
76,0.2604598289724221
77,0.6933381638708386
78,0.6180892691327611
79,0.7860480486133238
80,0.4352454077750265
81,0.757895896828563
82,0.6374199801227689
83,0.7711115079282501
84,0.7828351011057855
85,0.3558684531601224
86,0.5381355262604629
87,0.25604356355796154
88,0.7418723279901684
89,0.27096224547487247
90,0.2132607689891394
91,0.19404151842653078
92,0.4649825247698115
93,0.9174392876898999
94,0.8094332213592391
95,0.7024025996898524
96,0.20938439612179346
97,0.5955759186704008
98,0.8007007997627352
99,0.6331858029807572
100,0.6024303833025828
101,0.6852662620899229
102,0.8864071578718886
103,0.35972516568799356
104,0.8025157186305336
105,0.8179700001025552
106,0.686177349265026
107,0.8068624980835775
108,0.4434152388307399
109,0.44874756084600065
110,0.6609824761961509
111,0.8070103610389477
112,0.40121556495254923
113,0.39806672369934154
114,0.4341623538129372
115,0.8488326583951096
116,0.7754252204973259
117,0.2512137557422809
118,0.42357184824307803
119,0.20726992202402866
120,0.4472793252392151
121,0.8157482506608142
122,0.5689441606556861
123,0.4902069800994526
124,0.47275260639571176
125,0.7964987545108496
126,0.8097427420558028
127,0.28749589839253853
128,0.7789016488185403
129,0.3090052626174752
130,0.9356813177841565
131,0.8338058193613306
132,0.7352555055310356
133,0.2192547526223028
134,0.5468393363101766
135,0.742303673802509
136,0.6246724925981497
137,0.8287120001243575
138,0.5730699024297918
139,0.7920322009830917
140,0.7632845312482818
141,0.7663368390739117
142,0.2949267624382578
143,0.5944321669690914
144,0.6199662895783663
145,0.3949099206946881
146,0.8853101360249898
147,0.8658041007164349
148,0.34156744073713524
149,0.6994194551421586
150,0.4692396198649682
151,0.3686417191648842
152,0.5426848499864075
153,0.4025583912106367
154,0.34749904879012217
155,0.7675993925002002
156,0.36692348278269465
157,0.8094855178668418
158,0.719377771338971
159,0.5832612277407886
160,0.5302056897468027
161,0.20195882230974319
162,0.7199655446764844
163,0.7719846745927303
164,0.3512180063862299
165,0.5772909215978459
166,0.8564077314950386
167,0.2056078680565777
168,0.6520580763266524
169,0.7166029067202473
170,0.748244532198225
171,0.34185447139158254
172,0.6504315496435132
173,0.31953775284702435
174,0.43151377545864333
175,0.8550473573467908
176,0.7100431668147306
177,0.6142122663528106
178,0.2334897000520675
179,0.21932530502764322
