id,prediction
0,0.7439457323955192
1,0.7661178713882318
2,0.5027947730056628
3,0.91402184634139
4,0.7423794061259945
5,0.7495670411821441
6,0.6125968559337551
7,0.5219165198970729
8,0.1970918076940404
9,0.8387239804791587
10,0.7168542723992116
11,0.577891382545649
12,0.9480827246243444
13,0.5409878269563545
14,0.8309565626361161
15,0.8901711511136522
16,0.3237382527425608
17,0.8856506323527099
18,0.8478331736416328
19,0.5004981967600864
20,0.858841821164311
21,0.6054415438414001
22,0.3939586322301602
23,0.6433587845803845
24,0.5652187519716764
25,0.8631946586397881
26,0.867823431846668
27,0.8823608238551001
28,0.5758360843718258
29,0.7009132974516535
30,0.5617749383308294
31,0.718293365197272
32,0.5766455909490901
33,0.3446192931854773
34,0.7613357950933587
35,0.7145159385856241
36,0.7338892043115114
37,0.5189910988297021
38,0.5590751703673198
39,0.5483091661128663
40,0.6133021934421494
41,0.4592165501663726
42,0.3523910167385712
43,0.4790934438399107
44,0.4889568276930594
45,0.7328591078294013
46,0.742498755049591
47,0.2896383863041763
48,0.8967164020835456
49,0.6555167620530861
50,0.5307800851634594
51,0.342365350747953
52,0.6123242817927793
53,0.4892169815870685
54,0.7011076272418895
55,0.6641915025531085
56,0.5256901226950407
57,0.9439577096548896
58,0.5316753802667727
59,0.5788573807510996
60,0.8089346093808794
61,0.876861016484377
62,0.3794752393403284
63,0.450281750715032
64,0.4583875088928196
65,0.48593369781144397
66,0.7399454708664275
67,0.5181224034751887
68,0.3329892319657804
69,0.4537432170495979
70,0.5914650747576312
71,0.8400766857445909
72,0.6489007884381804
73,0.4632176834421509
74,0.8246613514524387
75,0.548386181976947
76,0.3256812853581022
77,0.6479744355845131
78,0.6349043650786875
79,0.7865134550343619
80,0.4751356739947349
81,0.7557609920539984
82,0.6262358075039942
83,0.7619915800462064
84,0.7746379177397553
85,0.402438575124917
86,0.4889897917422671
87,0.3069611226033411
88,0.7519688117516699
89,0.2768982615644999
90,0.2797067099115921
91,0.2339478662005246
92,0.5364790603248651
93,0.9340154886470248
94,0.7677362690278695
95,0.7092052363950457
96,0.2582035902814135
97,0.6216824505088001
98,0.7860107820897337
99,0.6629469784522659
100,0.585524786391616
101,0.6868702056600047
102,0.9025741135342508
103,0.3892792928834613
104,0.7994903886310928
105,0.8127969583161012
106,0.6875924922353174
107,0.7955406477460258
108,0.48082689234992276
109,0.4683426525953366
110,0.652294712260082
111,0.8110844108943732
112,0.4575173684650925
113,0.4186581318378408
114,0.4860030913364286
115,0.8763538082845046
116,0.7747036167066592
117,0.2972518499014113
118,0.4897299830320236
119,0.2988269560817355
120,0.4683000722721561
121,0.8322886729761064
122,0.4306683513054279
123,0.4508705122509952
124,0.4431634027010124
125,0.8075327214644146
126,0.8167881536026939
127,0.3424872465149896
128,0.755582790032447
129,0.4072032015118417
130,0.9232812288324376
131,0.8314829529387129
132,0.7407824626233309
133,0.2016437772372584
134,0.5354676710791669
135,0.7837597389935037
136,0.6157162158823882
137,0.9048450856350556
138,0.6290112825259647
139,0.7763447830711016
140,0.7320539746797262
141,0.7681471872184048
142,0.3989111778566521
143,0.5982552968240515
144,0.6578727924768623
145,0.44837797992052747
146,0.8652418440208224
147,0.8714828616368543
148,0.4512773112667446
149,0.7369365441792377
150,0.4530728191926882
151,0.4049399748514228
152,0.5582759316936755
153,0.4713901794585221
154,0.49106961124336607
155,0.7638763379874274
156,0.4083030023630258
157,0.8001294276782406
158,0.7438283580871625
159,0.5866361725803452
160,0.5137220489671037
161,0.2633826488439704
162,0.6838537268649229
163,0.737569902309047
164,0.4988470177179462
165,0.611196702841572
166,0.8523084824281568
167,0.24466097456507058
168,0.6627882383709903
169,0.7347403173641092
170,0.7510885856039279
171,0.5006144019528622
172,0.7546885938859185
173,0.3160986974061669
174,0.438347505195633
175,0.8674049056435231
176,0.7020975384578605
177,0.4907340935299571
178,0.3417277803998979
179,0.2115688046571414
180,0.6388671809572981
181,0.45844781054271116
182,0.5478239263429726
183,0.7372932113870602
184,0.8189635634050545
185,0.704955336514725
186,0.6104816428464809
187,0.5120709689417675
188,0.861568099817523
189,0.5327523336469334
190,0.6759221560642593
191,0.39447268985076367
192,0.47141721322027597
193,0.9319859052991356
194,0.7235771804124477
195,0.7569072657965652
196,0.8319602448269846
197,0.7029405625352368
198,0.8809086570613637
199,0.2638020253590321
200,0.8339425951746703
201,0.7040922087907108
202,0.2876722606328607
203,0.7481518899181792
204,0.5217740023915676
205,0.8404831787784761
206,0.4693652015508706
207,0.2711185439092299
208,0.5456160336955355
209,0.4691795322595178
210,0.5986924608311225
211,0.4188715446517589
212,0.5633906310307749
213,0.19173222253153738
214,0.388050730255388
215,0.7615701967315444
216,0.4649181057491254
217,0.6078634485631077
218,0.8837990773365069
219,0.7847536343898341
220,0.8044791530833046
221,0.8512136597197062
222,0.4179217094490844
223,0.8662198237903049
224,0.8810392832339439
225,0.465716816089769
226,0.6772825086449719
227,0.5542714133523121
228,0.2523172532227871
229,0.3277473576568486
230,0.2899635282135356
231,0.8180739832272994
232,0.6975912778653757
233,0.4301839860661978
234,0.5972229441606038
235,0.7367895132756731
236,0.2958931943988731
237,0.4296806527029373
238,0.5019908741943927
239,0.7201926955083046
240,0.8227575372674865
241,0.4693025617853589
242,0.3249793901249728
243,0.6641925336207682
244,0.8802715898478166
245,0.2545086465732775
246,0.4268211083430099
247,0.7615720010972195
248,0.55875743658969
249,0.5865331070609302
250,0.45445689618843876
251,0.5635799309773123
252,0.8531796989156668
253,0.7147103288637997
254,0.6952834516302419
255,0.3237269469889094
256,0.6355721018162571
257,0.8643734805931178
258,0.3461131373792414
259,0.2644548964767797
260,0.4839883087248534
261,0.8207629440213313
262,0.5705789359697143
263,0.3703378253473092
264,0.5195561847240809
265,0.8853340846273282
266,0.7832306075232758
267,0.674510758952718
268,0.7767740969231179
269,0.8273040201936388
270,0.2334026297783273
271,0.50611533869489
272,0.4517421504990822
273,0.6233955737872273
274,0.7892118143504471
275,0.5632055771666168
276,0.6112396128687725
277,0.40839211677818127
278,0.5120628289863425
279,0.6882494632310046
280,0.6839851569321365
281,0.5569961500259711
282,0.8614170822069402
283,0.9080045163548474
284,0.655592290000415
285,0.2452949207144673
286,0.36147454052740546
287,0.7547806629849602
288,0.6560475770522269
289,0.9043885478381702
290,0.4698809411030633
291,0.3673772271890593
292,0.3998454253611607
293,0.6988289724462432
294,0.5961760781247869
295,0.589939225936003
296,0.6713465315470059
297,0.4854621823553092
298,0.711670349967951
299,0.6748845437685816
300,0.7364198301098349
301,0.470017496692359
302,0.6791871665048415
303,0.7632635243059442
304,0.8152380227423187
305,0.2707594632112102
306,0.8302204657747665
307,0.9064284468385568
308,0.43815426199369817
309,0.4652784020188601
310,0.549252033740285
311,0.6386504285118506
312,0.6455533948599658
313,0.8173346449846045
314,0.5619213076427744
315,0.9020849261591268
316,0.9751505585844528
317,0.3155515197922827
318,0.3041568995628653
319,0.7884758939026952
320,0.2520301140954014
321,0.7352010423126322
322,0.8965664362928019
323,0.4887390561125938
324,0.6515815526473328
325,0.273434528072012
326,0.8697383992859253
327,0.2075103746458335
328,0.7113475459519378
329,0.726191763939684
330,0.9643400905413498
331,0.2752664391971106
332,0.7145204484599295
333,0.392146192384758
334,0.790204327548612
335,0.7438452505700421
336,0.14259241776258288
337,0.7278868046856883
338,0.8936868530791788
339,0.8468178015293351
340,0.6223007611834591
341,0.8042347341292099
342,0.7346838673679674
343,0.7314597813894589
344,0.8103073157954436
345,0.848404528610663
346,0.692138642979917
347,0.22591102915367978
348,0.8580064607973157
349,0.6905223592653988
350,0.6879666890586795
351,0.6244518717403028
352,0.4512817353660769
353,0.4836718719804241
354,0.7602750024058121
355,0.6007312940227721
356,0.7736218808630173
357,0.5237498899456013
358,0.6728630785168501
359,0.8260932894226974
360,0.7760691175197334
361,0.41310468355906127
362,0.22612870616244848
363,0.34840304388224397
364,0.4346550168245354
365,0.4819855014972342
366,0.7241386315840725
367,0.5535856959808959
368,0.2338932710603541
369,0.2765790338184035
370,0.7733759496206049
371,0.8440015153797565
