id,prediction
0,0.6800344179291965
1,0.7653175149933411
2,0.508759009166563
3,0.8638061692149434
4,0.733618677937635
5,0.7687530656245098
6,0.574833423978322
7,0.5176847547692096
8,0.1124729127881486
9,0.8860647963441766
10,0.7008827241279758
11,0.5854725088866471
12,0.9279415163709835
13,0.5788731196197037
14,0.8346937784179081
15,0.8900441543688139
16,0.2860896436296964
17,0.8928948241930467
18,0.8576457306377488
19,0.3820458504730893
20,0.8660504606245851
21,0.6145960843967334
22,0.4725663750149979
23,0.6141478138192105
24,0.5897871618134246
25,0.7829532240731423
26,0.8700919112524609
27,0.8610344896304645
28,0.5516494962098515
29,0.7433630426181802
30,0.564106414390399
31,0.7300355977568875
32,0.6610556424646215
33,0.2665604895087561
34,0.7558756004935862
35,0.6965461895843557
36,0.734420499289846
37,0.46455476888132663
38,0.5858560317218323
39,0.569502641302195
40,0.6260716901328978
41,0.41877757581602404
42,0.3079945796879698
43,0.4241578814246549
44,0.4772206666574682
45,0.7289215388377887
46,0.7418640110198575
47,0.25118406419146344
48,0.8959618347221519
49,0.6514009932208008
50,0.5289415974110513
51,0.41415484996886837
52,0.6078677080831651
53,0.4477750631173718
54,0.703020693491896
55,0.7016078987752148
56,0.5207183587828228
57,0.9341677157650963
58,0.5667152833178474
59,0.5850547031165566
60,0.8020241823246547
61,0.9027063592907633
62,0.3351041473495112
63,0.3832379826594665
64,0.33755392992568867
65,0.4493793264729704
66,0.7176438619294638
67,0.5131635626008532
68,0.33504230992119516
69,0.5199726089242651
70,0.6083862290895754
71,0.8230982478633534
72,0.6341400052404997
73,0.4626892271654831
74,0.8124800250261266
75,0.5671765385864485
76,0.26366855227779495
77,0.6642616259730454
78,0.625351434324372
79,0.7845713595504307
80,0.446716212456582
81,0.7570830354584629
82,0.6158124811499331
83,0.7633710054019478
84,0.7714671953523871
85,0.35652951875377314
86,0.531890850789505
87,0.26998720793634323
88,0.7441537056552483
89,0.26610378033820653
90,0.2292101625380706
91,0.16901948292963592
92,0.5127073143688199
93,0.9159088406256484
94,0.826675030693026
95,0.7110582825914725
96,0.2127317170206296
97,0.6000447252337807
98,0.812193123962048
99,0.6373383512114057
100,0.5792263187744962
101,0.6836099871916932
102,0.8868573197263497
103,0.3433616472890921
104,0.8002414648676316
105,0.8006107380024678
106,0.679437809716933
107,0.7993097684207494
108,0.5152846697141948
109,0.41990932840441675
110,0.6334043520677433
111,0.8036142268901836
112,0.4112285219454123
113,0.37583905477390633
114,0.4411384993892411
115,0.8431516790189499
116,0.7735040545701354
117,0.2583089673357157
118,0.42415450758871176
119,0.2210731017376602
120,0.4624932615346813
121,0.8243485545629416
122,0.5262347376191344
123,0.4804249433544623
124,0.5468600457013933
125,0.8057161163002414
126,0.807468747367303
127,0.3095451039673752
128,0.7882160374652212
129,0.36485803050637033
130,0.9094905356577808
131,0.8347335098020625
132,0.7304891614566917
133,0.18365360941061
134,0.5392145224684024
135,0.7546525638051426
136,0.6061237869964515
137,0.8420727830532225
138,0.5662002226217184
139,0.7813927163739381
140,0.7738510993391758
141,0.7612597173686618
142,0.31061995112690716
143,0.5937768062450816
144,0.620872821020402
145,0.3677469247105296
146,0.8780912179715166
147,0.871318078259373
148,0.32377090707468986
149,0.7061626398259109
150,0.45987294679000756
151,0.38526454955535056
152,0.5490565888398724
153,0.399150591781957
154,0.3838095405224151
155,0.7713022462418568
156,0.3664182111300992
157,0.8052919661664271
158,0.7248538789869001
159,0.5951414086287464
160,0.5437750498509041
161,0.23050766410419055
162,0.7158567312010048
163,0.708474210810716
164,0.4301044834588767
